movie_id,title,tags
11826,Sexy Beast,"gary is a former gangster who has made a modest amount of money from his criminal career. happy to put his life of crime behind him, he has retired with his wife deedee to the sunny bliss of rural spain, where he lives an idyllic life with his family and a few close friends. but gary's contentment is ruptured by an unwelcome visitor from his past. don. crime drama thriller spain sex nudity psychopath murder heist money gangster violence criminal retired hunting safecracker brutal leisure ray winstone ben kingsley ian mcshane jonathan glazer"
29920,Easy Money,"a three-tiered story centered around drugs and organized crime, and focused on a young man who becomes a runner for a coke dealer. drama thriller crime consignment joel kinnaman matias varela dragomir mrsic daniel espinosa"
1088,Whale Rider,"on the east coast of new zealand, the whangara people believe their presence there dates back a thousand years or more to a single ancestor, paikea, who escaped death when his canoe capsized by riding to shore on the back of a whale. from then on, whangara chiefs, always the first-born, always male, have been considered paikea's direct descendants. pai, an 11-year-old girl in a patriarchal new zealand tribe, believes she is destined to be the new chief. but her grandfather koro is bound by tradition to pick a male leader. pai loves koro more than anyone in the world, but she must fight him and a thousand years of tradition to fulfill her destiny. drama family ocean loss of mother tradition loss of brother becoming an adult role of women empowerment new zealand maori tradition chief grandfather granddaughter relationship modern society whale patriarch stick fighting canoe patriarchy loss of wife woman director keisha castle-hughes rawiri paratene vicky haughton niki caro"
26379,Paa,"he suffers from a progeria like syndrome. mentally he is 13 but physically he looks 5 times older. in spite of his condition, auro is a very happy boy. he lives with his mother vidya, who is a gynaecologist. amol is young, progressive politician. he is a man with a mission. auro is amol's son. paa is a 'rare' story about a father-son, son-father relationship. drama family foreign amitabh bachchan abhishek bachchan vidya balan"
34069,Cargo,the story of cargo takes place on rusty space-freighter kassandra on its way to station 42. the young medic laura is the only one awake on board while the rest of the crew lies frozen in hibernation sleep. in 4 months will laura's shift be over. thriller mystery science fiction space colony space travel simulated reality  spaceship suspense cargo ship suspended animation loneliness in space martin rapold anna-katharina schwabroh regula grauwiller ivan engler
10947,High School Musical,"troy (zac efron), the popular captain of the basketball team, and gabriella (vanessa anne hudgens), the brainy and beautiful member of the academic club, break all the rules of east high society when they secretly audition for the leads in the school's musical. as they reach for the stars and follow their dreams, everyone learns about acceptance, teamwork, and being yourself. and it's all set to fun tunes and very cool dance moves! comedy drama family music tv movie becoming an adult musical music high school school performance high school sports jock teenager clique theater peer pressure teenage romance zac efron vanessa hudgens ashley tisdale kenny ortega"
47452,Love and Death on Long Island,"giles de'ath is a widower who doesn't like anything modern. he goes to movies and falls in love with film star, ronnie bostock. he then investigates everything about the movie and ronnie. after that he travels to long island city where ronnie lives and meets him, pretending that ronnie is a great actor and that's why giles admires him. drama romance foreign obsession love obsessive love actor john hurt jason priestley sheila hancock richard kwietniowski"
3040,Night Watch,"among normal humans live the ""others"" possessing various supernatural powers. they are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. ever since, the forces of light govern the day while the night belongs to their dark opponents. in modern day moscow the dark others actually roam the night as vampires while a ""night watch"" of light forces, among them anton, the movie's protagonist, try to control them and limit their outrage fantasy action thriller witch subway fight airplane owl todfeind guard blood moscow konstantin khabenskiy vladimir menshov galina tyunina timur bekmambetov"
11386,The Crying Game,"irish republican army member fergus (stephen rea) forms an unexpected bond with jody (forest whitaker), a kidnapped british soldier in his custody, despite the warnings of fellow ira members jude (miranda richardson) and maguire (adrian dunbar). jody makes fergus promise he'll visit his girlfriend, dil (jaye davidson), in london, and when fergus flees to the city, he seeks her out. hounded by his former ira colleagues, he finds himself increasingly drawn to the enigmatic, and surprising, dil. romance crime drama thriller transvestism gay hostage love of one's life northern ireland homosexuality gay interest teenage crush soldier political unrest stephen rea jaye davidson miranda richardson neil jordan"
10246,Porky's,"set in 1954, a group of florida high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them. comedy male nudity female nudity sex florida virgin nudity stripper redneck school loss of virginity hijinks racism teenager lust mischief peeping tom teaching misadventure duringcreditsstinger voyeur canuxploitation virginity dan monahan mark herrier wyatt knight bob clark"
29426,Survival of the Dead,"on an island off the coast of north america, local residents simultaneously fight a zombie epidemic while hoping for a cure to return their un-dead relatives back to their human state. horror science fiction zombie alan van sprang kenneth welsh kathleen munroe george a. romero"
10331,Night of the Living Dead,"a group of people try to survive an attack of bloodthirsty zombies while trapped in a rural pennsylvania farmhouse. although not the first zombie film, night of the living dead is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype. horror brother sister relationship cemetery gun gas station loss of father cellar house barricade zombie trapped bitten duane jones judith o'dea karl hardman george a. romero"
153,Lost in Translation,"two lost souls visiting tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a tv commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in america. drama upper class hotel room age difference commercial karaoke homesickness culture clash jet lag pop star unsociability aftercreditsstinger woman director bill murray scarlett johansson anna faris sofia coppola"
703,Annie Hall,"in the city of new york, comedian alvy singer falls in love with the ditsy annie hall. comedy drama romance narration neurosis comedian job interview love singer jewish breaking the fourth wall talking to the audience volkswagen beetle woody allen diane keaton tony roberts woody allen"
27191,The Greatest Show on Earth,"to ensure a full profitable season, circus manager brad braden engages the great sebastian, though this moves his girlfriend holly from her hard-won center trapeze spot. holly and sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground. action drama romance circus travelling circus betty hutton cornel wilde charlton heston cecil b. demille"
1365,Monster's Ball,"set in the southern usa, a racist white man, hank, falls in love with a black woman named leticia. ironically, hank is a prison guard working on death row who executed leticia's husband. hank and leticia's inter-racial affair leads to confusion and new ideas for the two unlikely lovers. drama romance southern usa waitress parents kids relationship overweight child loss of child new love unsociability ethnic stereotype independent film electric chair xenophobia halle berry billy bob thornton heath ledger marc forster"
287424,Maggie,"there's a deadly zombie epidemic threatening humanity, but wade, a small-town farmer and family man, refuses to accept defeat even when his daughter maggie becomes infected. as maggie's condition worsens and the authorities seek to eradicate those with the virus, wade is pushed to the limits in an effort to protect her. joely richardson co-stars in this post-apocalyptic thriller. horror post-apocalyptic dystopia zombie arnold schwarzenegger abigail breslin joely richardson henry hobson"
451,Leaving Las Vegas,"ben sanderson, an alcoholic hollywood screenwriter who lost everything because of his drinking, arrives in las vegas to drink himself to death. there, he meets and forms an uneasy friendship and non-interference pact with prostitute sera. drama romance individual prostitute alcohol casino love at first sight lovesickness film producer screenwriter hotel room dying and death rage and hate unsociability alcoholism los angeles alcohol abuse attempted suicide nicolas cage elisabeth shue julian sands mike figgis"
165864,Hansel and Gretel Get Baked,"an intense new marijuana strain named “black forest” is taking los angeles by storm, and gretel’s stoner boyfriend can’t get enough. but when the old woman growing the popular drug (lara flynn boyle) turns out to be an evil witch, cooking and eating her wasted patrons for their youth, gretel and her brother hansel must save him from a gruesome death — or face the last high of their lives. horror comedy witch marijuana succubus power company cannibalism molly c. quinn michael welch lara flynn boyle duane journey"
987,The Front Page,a journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit. romance drama comedy chicago journalist newspaper marriage proposal stress father-in-law newspaper man jack lemmon walter matthau susan sarandon billy wilder
241251,The Boy Next Door,"a recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn. thriller male nudity female nudity sex adultery infidelity obsession blackmail villain hidden camera blind date death of a friend insanity high school stalker sociopath unrequited love neighbor unfaithfulness los angeles principal car accident violence sex scene extramarital affair tied up car explosion high school teacher fatal attraction mother son relationship older woman younger man relationship critically bashed loss of friend woman in jeopardy crying woman damsel in distress erotic thriller muscular jennifer lopez ryan guzman ian nelson rob cohen"
40494,Trapeze,"a pair of men try to perform the dangerous ""triple"" in their trapeze act. problems arise when the duo is made into a trio following the addition of a sexy female performer. drama circus trapeze artist burt lancaster tony curtis gina lollobrigida carol reed"
39781,The Kids Are All Right,"two women, nic and jules, brought a son and daughter into the world through artificial insemination. when one of their children reaches age, both kids go behind their mothers' backs to meet with the donor. life becomes so much more interesting when the father, two mothers and children start to become attached to each other. comedy drama lesbian relationship lesbian dinner motorcycle argument biological father artificial insemination control freak vegetable garden woman director lgbt family julianne moore annette bening mark ruffalo lisa cholodenko"
8337,They Live,"nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""stay asleep"", ""no imagination"", ""submit to authority"". even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued. action horror science fiction thriller dystopia social commentary alien invasion sunglasses brawl roddy piper keith david meg foster john carpenter"
5925,The Great Escape,"the nazis, exasperated at the number of escapes from their prison camps by a relatively small number of allied prisoners, relocates them to a high-security 'escape-proof' camp to sit out the remainder of the war. undaunted, the prisoners plan one of the most ambitious escape attempts of world war ii. based on a true story. adventure drama history thriller war based on novel optimism switzerland baseball famous score prisoner shower world war ii prisoners of war claustrophobia nazis machinegun attempt to escape uniform freedom based on true story prison guard escape swastika barbed wire solitary confinement motorcycle motorcycle jump alps steve mcqueen james garner richard attenborough john sturges"
8357,What the #$*! Do We (K)now!?,"amanda (marlee maitlin) is a divorced woman who makes a living as a photographer. during the fall of the year amanda begins to see the world in new and different ways when she begins to question her role in life, her relationships with her career and men and what it all means. as the layers to her everyday experiences fall away insertions in the story with scientists, and philosophers and religious leaders impart information directly to an off-screen interviewer about academic issues, and amanda begins to understand the basis to the quantum world beneath. during her epiphany as she considers the great questions raised by the host of inserted thinkers, amanda slowly comprehends the various inspirations and begins to see the world in a new way. documentary alternate dimension new age parallel world pseudoscience theology consciousness quantum mysticism fantasy docudrama woman director marlee matlin elaine hendrix robert blanche william arntz"
146203,The Last Exorcism Part II,"as nell sweetzer tries to build a new life after the events of the first movie, the evil force that once possessed her returns with an even more horrific plan. horror thriller found footage ashley bell julia garner andrew sensenig ed gass-donnelly"
85350,Boyhood,"the film tells a story of a divorced couple trying to raise their young son. the story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows. drama daily life family's daily life urban life growing up domestic abuse coming of age parenting divorce family divorced parents abusive husband ellar coltrane patricia arquette ethan hawke richard linklater"
512,Scoop,"an american journalism student in london scoops a big story, and begins an affair with an aristocrat as the incident unfurls. comedy mystery upper class prostitute journalist drowning newspaper magic tarot cards magic show lordship suspicion of murder headline funeral investigation daughter music instrument afterlife swimming pool murder wealth american united kingdom scarlett johansson hugh jackman woody allen woody allen"
13408,The Wash,"with the rent due and his car booted, sean (dr. dre) has to come up with some ends...and fast. when his best buddy and roommate dee loc (snoop dogg), suggests that sean get a job busting suds down at the local car wash. action comedy sex fight music illegal drug black american stereotype cashier disgruntled worker low rider caller id duringcreditsstinger dr. dre snoop dogg dj pooh dj pooh"
47816,3 Strikes,"brian hooks plays a character who is just released from jail. and the state adopts a ""3 strikes"" rule for felons that involves serious penalties. hooks has 2 strikes, and wants to change his life for the better. when a friend picks him up, they are pulled over, and his friend shoots at police officers, and hooks escapes. now hooks, a wanted man, must clear his name of having nothing to do with the shooting. action comedy romance sport brian hooks n'bushe wright faizon love dj pooh"
10744,The Cooler,"(william h. macy) works at a las vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. his imposing boss, shelly kaplow (alec baldwin), is happy with the arrangement. but bernie finds unexpected happiness when he begins dating attractive waitress natalie belisario (maria bello). drama romance casino jinx bad luck william h. macy alec baldwin maria bello wayne kramer"
11536,The Misfits,"while filing for a divorce, beautiful ex-stripper roslyn taber ends up meeting aging cowboy-turned-gambler gay langland and former world war ii aviator guido racanelli. the two men instantly become infatuated with roslyn and, on a whim, the three decide to move into guido's half-finished desert home together. when grizzled ex-rodeo rider perce howland arrives, the unlikely foursome strike up a business capturing wild horses. drama action romance decision reno mustang falling in love divorce clark gable marilyn monroe montgomery clift john huston"
9782,The Night Listener,"in the midst of his crumbling relationship, a radio show host begins speaking to his biggest fan, a young boy, via the telephone. but when questions about the boy's identity come up, the host's life is thrown into chaos. drama thriller radio station radio presenter radio transmission independent film toni collette robin williams joe morton patrick stettner"
18713,The Jerky Boys,"when two unemployed telephone pranksters decide to use their vocal ""talents"" to impersonate a chicago mob boss and curry favor with organized crime in new york, the trouble begins. it isn't long before johnny and kamal (the ""jerky boys"" of crank call fame) are wanted by the local mafia, the police, and their neighbor. comedy crime new york telephone joke gangster john g. brennan kamal ahmed alan arkin james melkonian"
6537,The Orphanage,"a woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. before long, her son starts to communicate with a new invisible friend. horror drama thriller schizophrenia suppressed past wife belén rueda fernando cayo roger príncep juan antonio bayona"
184345,A Haunted House 2,"having exorcised the demons of his ex, malcolm is starting fresh with his new girlfriend and her two children. after moving into their dream home, however, malcolm is once again plagued by bizarre paranormal events. comedy horror haunted house marlon wayans jaime pressly essence atkins michael tiddes"
1809,The Rules of Attraction,"the incredibly spoiled and overprivileged students of camden college are a backdrop for an unusual love triangle between a drug dealer, a virgin and a bisexual classmate. comedy drama romance love triangle independent film multiple storylines james van der beek shannyn sossamon ian somerhalder roger avary"
2370,Topaz,"a french intelligence agent becomes embroiled in the cold war politics first with uncovering the events leading up to the 1962 cuban missle crisis, and then back to france to break up an international russian spy ring. action drama mystery thriller new york cia cuba cold war suspense frederick stafford dany robin claude jade alfred hitchcock"
9809,Let's Go to Prison,"when a career criminal's plan for revenge is thwarted by unlikely circumstances, he puts his intended victim's son in his place by putting him in prison...and then joining him. comedy crime loss of father condom vulgar parole board alcohol abuse dax shepard will arnett chi mcbride bob odenkirk"
5,Four Rooms,it's ted the bellhop's first night on the job...and the hotel's very unusual guests are about to place him in some outrageous predicaments. it seems that this evening's room service is serving up one unbelievable happening after another. crime comedy hotel new year's eve witch bet hotel room sperm los angeles hoodlum woman director episode film tim roth antonio banderas jennifer beals allison anders
11013,Secretary,"a young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one. comedy drama romance suicide clerk fetish sadomasochism lawyer hospital secretary masturbation typewriter kinky cutting pantyhose bdsm workplace romance james spader maggie gyllenhaal jeremy davies steven shainberg"
19153,The Real Cancun,"sixteen american college students drink, flirt, fight and canoodle during their spring break vacation in cancun, mexico. documentary independent film laura ramsey rick de oliveira"
10132,Talk Radio,"a rude, contemptuous talk show host becomes overwhelmed by the hatred that surrounds his program just before it goes national. drama anonymity radio presenter success dangerous radio transmission independent film eric bogosian ellen greene leslie hope oliver stone"
16448,Waiting for Guffman,"corky st. clair is a director, actor and dancer in blaine, missouri. when it comes time to celebrate blaine's 150th anniversary, corky resolves to bring down the house in broadway style in this hilarious mockumentary from the people who brought you ""this is spinal tap!"" music comedy missouri independent film mechanic in the closet mockumentary improvisation whispering travel agent amateur theater dairy queen alien contact fake documentary city council wagon train chinese restaurant product licensing hidden character christopher guest eugene levy fred willard christopher guest"
15122,Love Stinks,"a movie about a relationship...that's worse than yours. seth (stewart), a sitcom writer-producer, meets chelsea (wilson), an interior decorator, at his best friend's (bellamy) wedding. he's immediately sexually attracted to her while she's instantly attracted to his single-ness. they both ditch their wedding dates and start their own date that same night. the two become a couple, appearing very happy until after a couple of years of postponing a marriage proposal. when chelsea realizes that seth wants to remain single and together, she becomes quite bitter. in the next hour of the movie, the two engage in behavior that makes the war of the roses look like child's play. comedy romance behind the scenes spa planetarium art imitates life french stewart bridgette wilson bill bellamy jeff franklin"
8141,You Kill Me,"while drying out on the west coast, an alcoholic hit man befriends a tart-tongued woman who might just come in handy when it's time for him to return to buffalo and settle some old scores. comedy crime thriller romance new york san francisco alcoholism serial killer alcoholic ben kingsley téa leoni luke wilson john dahl"
1546,Thumbsucker,"justin, a teenager boy, throws himself and everyone around him into chaos when he attempts to break free from his addiction to his thumb. comedy drama becoming an adult thumb first time hypnosis thumb sucking attention deficit hyperactivity disorder (adhd) elocution high school independent film teenage crush youth family lou taylor pucci tilda swinton vincent d'onofrio mike mills"
48572,Red State,"set in middle america, a group of teens receive an online invitation for sex, though they soon encounter christian fundamentalists with a much more sinister agenda. horror action thriller christianity homophobia pastor protest christian sign gay interest social commentary religious fundamentalism aftercreditsstinger duringcreditsstinger michael parks john goodman melissa leo kevin smith"
14517,Mirrormask,"in a fantasy world of opposing kingdoms, a 15-year old girl must find the fabled mirrormask in order to save the kingdom and get home fantasy fictional place dream fantasy stephanie leonidas jason barry rob brydon dave mckean"
89708,Samsara,"samsara is a word that describes the ever turning wheel of life. it is a concept both intimate and vast - the perfect subject for filmmakers ron fricke and mark magidson, whose previous collaborations include chronos and baraka, and who, in the last 20 years, have travelled to over 58 countries together in the pursuit of unique imagery. samsara takes the form of a nonverbal, guided meditation that will transform viewers in countries around the world as they are swept along a journey of the soul. through powerful images pristinely photographed in 70mm and a dynamic music score, the film illuminates the links between humanity and the rest of the nature, showing how our life cycle mirrors the rhythm of the planet. drama documentary eating around the world fast motion scene balance skyline sunset modern life moonrise marcos luna putu dinda pratika puti sri candra dewi ron fricke"
27551,The Barbarians,orphaned brothers kutchek and gore are adopted by a tribe led by canary the owner of a powerful jewel. the evil kadar wants both canary and the jewel. attacking the tribe he kidnaps canary but the stone eludes him. the brothers are taken to be trained as gladiators and years later have grown to be very big. they escape and set off on a quest to find the jewel and rescue canary. fantasy adventure dragon barbarian peter paul david paul richard lynch ruggero deodato
64678,The Art of Getting By,"george, a lonely and fatalistic teen who's made it all the way to his senior year without ever having done a real day of work, is befriended by sally, a popular but complicated girl who recognizes in him a kindred spirit. drama romance philosophy mentor artist painting friendship teen movie teenager sketching rebellious youth freddie highmore emma roberts michael angarano gavin wiesen"
309503,Zipper,"sam ellis is a man on the rise — a hot-shot federal prosecutor on the cusp of a bright political future. but what was meant to be a one-time experience with an escort turns into a growing addiction — a new demon threatening to destroy his life, family, and career. thriller drama woman director patrick wilson lena headey richard dreyfuss mora stephens"
14293,Poolhall Junkies,a retired pool hustler is forced to pick up the stick again when his brother starts a game he can't finish. comedy drama thriller hustler independent film pool ricky schroder chazz palminteri rod steiger mars callahan
15059,The Loss of Sexual Innocence,the story of the sexual development of a filmmaker through three stages of his life. drama julian sands saffron burrows justin chadwick mike figgis
103328,Holy Motors,"we follow 24 hours in the life of a being moving from life to life like a cold and solitary assassin moving from hit to hit. in each of these interwoven lives, the being possesses an entirely distinct identity: sometimes a man, sometimes a woman, sometimes youthful, sometimes old. by turns murderer, beggar, company chairman, monstrous creature, worker, family man. drama fantasy limousine multiple identities wig penis talking car sewer of paris traveling through a sewer multiple roles eva mendes kylie minogue michel piccoli leos carax"
157847,Joe,the rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father. drama child abuse prostitute bar brothel snake rain pedophilia bridge beer police wine fellatio truck woods murder dogfight cigar smoking underage drinking teenager facial scar alcoholic ex-con cigarette lighter grocery store shot search for dog trees dirt road assaulting an officer gallon of water nicolas cage tye sheridan ronnie gene blevins david gordon green
25719,Shooting Fish,"two con artists (dan futterman, stuart townsend) hire an unwitting medical-school student (kate beckinsale) as a secretary for their latest scam. crime comedy romance london england nightclub chase fraud liar love thief wealth money scam hospital secretary business wedding parole con dishonesty dan futterman stuart townsend kate beckinsale stefan schwartz"
48309,Prison,"after charles forsyth was sent to the electric chair for a crime he didn't commit, he forever haunts the prison where he was executed. flash forward several years when the prison is reopened, under the control of its new warden eaton sharpe, a former security guard who framed charlie. when prisoners are ordered to break down the wall to the execution room, they unknowingly release the angry spirit of charles forsyth, a powerful being distributing his murderous rage to all, leading up to the warden himself. crime drama horror thriller prison prisoner revenge haunting electric chair viggo mortensen chelsea field lane smith renny harlin"
27723,Psycho Beach Party,"spoof of 1960's beach party/gidget surfing movies mixed with slasher horror films. a not-so-innocent girl in 1960's malibu becomes the first girl surfer at malibu beach, only she suffers from dissociative identity disorder and occasionally her alter ego, a sexually aggressive, foul-speaking girl, comes out. during her ""episodes"" several beach goers are found murdered. comedy gay dancing detective confession beach surfer satire party malibu friends revenge murder based on play independent film diner spoof summer killer drag lauren ambrose nicholas brendon amy adams robert lee king"
20468,The Big Tease,"thinking he's competing in los angeles' hot platinum scissors contest, scottish hairstylist crawford (craig ferguson) leaves glasgow with a film crew to capture the event. when he learns he's a mere audience member, crawford must find a way to become the mane event. abhorrent norwegian stig is his stiff-as-gel competition. drew carey and others make cameo appearances in this hysterical mockumentar comedy foreign hairdresser hairstylist craig ferguson david rasche mary mccormack kevin allen"
242575,"Guten Tag, Ramón","after five failed attempts to go to the united states, 18-year-old ramón decides to look for a friend’s aunt in germany, but never finds her. with no papers or money, and without knowing the language, he barely survives living on the street until he meets ruth, an old retired nurse who doesn’t speak spanish. beyond language barriers and prejudices, they discover that solidarity and humanity make life bearable. drama germany mexican adriana barraza rüdiger evers hector kotsifakis jorge ramírez suárez"
44945,Trust,"a suburban family is torn apart when fourteen-year-old annie meets her first boyfriend online. after months of communicating via online chat and phone, annie discovers her friend is not who he originally claimed to be. shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life. crime drama thriller rape obsession lie job independent film teenage girl school internet best friend counselor internet chat duringcreditsstinger online chat catfishing online hookup online predator clive owen catherine keener liana liberato david schwimmer"
29122,An Everlasting Piece,"colin (barry mcevoy) is a catholic and george (brian o'byrne) is a poetry-loving protestant. in belfast in the 1980s, they could have been enemies, but instead they became business partners. after persuading a mad wig salesman, known as the scalper (billy connolly), to sell them his leads, the two embark on a series of house calls comedy crime toupee scalper barry mcevoy brían f. o'byrne anna friel barry levinson"
125123,Among Giants,"a manager hires ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside sheffield. ray's crew of men are friends, especially ray with steve, a young romeo. into the mix comes gerry, an australian with a spirit of adventure and mountain climbing skills. she wants a job, and against the others' advice, who don't want a woman on the job, ray hires her. then she and ray fall in love. he asks her to marry him, gives her a ring. steve's jealous; ray's ex-wife complains that he spends on gerry, not his own kids, and she predicts that gerry won't stay around. plus, there's pressure to finish the job fast. economics, romance, and wanderlust spark the end. comedy romance yorkshire love friends pete postlethwaite rachel griffiths andy serkis sam miller"
111190,Adore,"lil and roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. as adults, their sons have developed a friendship as strong as that which binds their mothers. one summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention. drama lovers woman director naomi watts robin wright xavier samuel anne fontaine"
133575,The Velocity of Gary,gary is in love with valentino. so is mary carmen. their life changes when valentino is hit with a deadly disease and is slowly dying in their hands. they tear each other off to end up re-uniting upon their love for the same man. drama romance vincent d'onofrio salma hayek thomas jane dan ireland
54580,Mondays in the Sun,"after the closure of their shipyard in northern spain, a few former workers: santa, josé, lino, amador, sergei and reina keep in touch. they meet mainly at a bar owned by their former colleague rico. santa is the most superficially confident and the unofficial leader of the group. a court case hangs over him relating to a shipyard lamp he smashed during protest against the closure. josé is bitter that his wife, ana, is employed when he is not. the gap between them is widening and he is fearful that she will leave him for a co-worker. despite arthritic legs, ana endures night shifts at a fish factory and thinks her looks are now lost. not everyone seems to agree including her boss. lino, an aging family man doggedly pursuing positions beyond his qualifications. the oldest member of the group, amador, has degenerated into alcoholism after being abandoned by his wife; maintaining an increasingly transparent pretense that his wife will soon return from holiday. drama spain bar ship drama friends shipyard peseta javier bardem luis tosar nieve de medina fernando león de aranoa"
52015,Stake Land,"martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. a vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to mister, a death dealing, rogue vampire hunter, to get martin safely north to canada, the continent's new eden. drama horror action thriller science fiction male nudity canada vampire danielle harris kelly mcgillis nick damici jim mickle"
34941,The Last Time I Committed Suicide,"neal cassady is living the beat life during the 1940s, working at the tire yard and and philandering around town. however, he has visions of a happy life with kids and a white picket fence. when his girlfried, joan, tries to kill herself he gets scared and runs away. but when joan reappears will he take the chance at that happiness, or will he turn his back on it? drama independent film thomas jane keanu reeves claire forlani stephen t. kay"
227975,Futuro Beach,"donato fails in his attempt to save a drowning man, and meets one of the man's friends. he decides to start his life over, but pieces of his past keep coming after him. drama germany gay portugal drowning nudity travel brothers wagner moura clemens schick jesuíta barbosa karim aïnouz"
60422,Another Happy Day,a wedding at her parents' annapolis estate hurls high-strung lynn into the center of touchy family dynamics. comedy drama ellen barkin ezra miller kate bosworth sam levinson
81390,A Lonely Place to Die,a group of five mountaineers are hiking and climbing in the scottish highlands when they discover a young serbian girl buried in a small chamber in the wilderness. they become caught up in a terrifying game of cat and mouse with the kidnappers as they try to get the girl to safety. adventure action thriller crime terror scotland kidnapping nudity wilderness mountaineer hiking climbing torture melissa george ed speleers eamonn walker julian gilbey
10981,Nothing,"the film tells the story of two good friends who live together, andrew (andrew miller), an agoraphobic travel agent who works from his home, and dave (david hewlett), a loser who works in an office where he is treated with contempt. just when it seems things can't get any worse for the two, the entire world outside of their house disappears and is replaced with an endless white void. comedy fantasy science fiction loser bullying leere independent film best friend cowardliness david hewlett andrew miller gordon pinsent vincenzo natali"
225235,The Geographer Drank His Globe Away,"victor sluzhkin signs on as a teacher of geography in a secondary school in his native perm (in the urals) and gets lost in a haze of hard vodka, desperate love for a nymphet-like student and the stress of educating teenagers. geographer, as the students immediately dub sluzhkin, attempts to escape from the grueling, dull, stultifying reality of russia's provincial life in a rafting tour to the urals. accompanied by wild, adventure-seeking adolescents, faced with the numerous grim surprises of the nature, geographer is poised to find himself and his own truth. drama alcohol adultery river camping province russia wife canoe daughter friendship alcoholism school teaching schoolboy geography kama perm konstantin khabenskiy elena lyadova aleksandr robak aleksandr veledinskiy"
14902,1776,"the film focuses on the representatives of the thirteen original colonies who participated in the second continental congress. 1776 depicts the three months of deliberation (and, oftentimes, acrimonious debate) that led up to the signing of one of the most important documents in the history of the united states, the declaration of independence. drama comedy history music usa congress musical william daniels howard da silva ken howard peter h. hunt"
121676,Inescapable,"twenty-five years ago adib (alexander siddig, syriana, cairo time), a promising young officer in the syrian military police, suddenly left damascus under suspicious circumstances. abandoning the love of his life fatima (marisa tomei, the wrestler, the ides of march), he made his way to canada and wiped the slate clean. with a beautiful wife, two grown daughters, and a great job in toronto, adib is confident he s built a successful life from scratch. but when his daughter muna suddenly disappears in damascus, his past threatens to violently catch up to him. teaming up with a canadian emissary (joshua jackson, fringe), adib must now confront the turmoil he thought he left behind so many years ago in order to find muna. thriller romance woman director alexander siddig joshua jackson marisa tomei ruba nadda"
22301,Hell's Angels,"two brothers attending oxford enlist with the royal flying corps when world war i breaks out. roy and monte rutledge have very different personalities. monte is a freewheeling womanizer, even with his brother's girlfriend helen. he also proves to have a yellow streak when it comes to his night patrol duties. roy is made of strong moral fiber and attempts to keep his brother in line. both volunteer for an extremely risky two man bombing mission for different reasons. monte wants to lose his cowardly reputation and roy seeks to protect his brother. roy loves helen; helen enjoys an affair with monte; before they leave on their mission over germany they find her in still another man's arms. their assignment to knock out a strategic german munitions facility is a booming success, but with a squadron of fighters bearing down on them afterwards, escape seems unlikely. action drama history world war i zeppelin royal air force royal flying corps dogfight airship ben lyon james hall jean harlow james whale"
20065,Purple Violets,"patti petalson is a promising writer, but her marriage and conventional job keep her from her dream. she longs to return to her writing, especially after running into her first love brian callahan, a successful crime novelist. kate is patti's best friend since college; she's a tough-talking schoolteacher who plays therapist to all patti's problems, while she's got a few of her own. comedy drama romance independent film selma blair patrick wilson edward burns edward burns"
257087,The Veil,"the story springs from the real-world headlines of religious cults and mass suicides. with veil, it begins 30 years ago, when members of a religious cult known as heaven's veil take their own lives. the truth behind what really happened remains buried deep in the memory of the sole survivor, a five-year-old girl, who returns to the compound with a documentary crew as an adult. they soon discover something that is far more terrifying than anything they could have imagined. horror cult jessica alba thomas jane lily rabe phil joanou"
